state,year,candidate,party_simplified,party_detailed,candidatevotes,totalvotes
WASHINGTON,1976,"ANDERSON, THOMAS J.",OTHER,CONSTITUTION PARTY,1046,1555534
WASHINGTON,1976,"CAMEJO, PETER",OTHER,SOCIALIST WORKERS,905,1555534
WASHINGTON,1976,"LAROUCHE, LYNDON, JR.",OTHER,U.S. LABOR,903,1555534
WASHINGTON,1976,"HALL, GUS",OTHER,COMMUNIST PARTY USE,817,1555534
WASHINGTON,1976,"JULIUS """"JULES"""", LEVIN",OTHER,SOCIALIST LABOR,713,1555534
WEST VIRGINIA,1976,"CARTER, JIMMY",DEMOCRAT,DEMOCRAT,435864,750590
WEST VIRGINIA,1976,"FORD, GERALD",REPUBLICAN,REPUBLICAN,314726,750590
WISCONSIN,1976,"CARTER, JIMMY",DEMOCRAT,DEMOCRAT,1040232,2101336
WISCONSIN,1976,"FORD, GERALD",REPUBLICAN,REPUBLICAN,1004987,2101336
WISCONSIN,1976,"MCCARTHY, EUGENE """"GENE""""",OTHER,INDEPENDENT,34943,2101336
WISCONSIN,1976,"MADDOX, LESTER",OTHER,AMERICAN INDEPENDENT PARTY,8552,2101336
WISCONSIN,1976,"ZEIDLER, FRANK",OTHER,SOCIALIST,4298,2101336
WISCONSIN,1976,"MACBRIDE, ROGER",LIBERTARIAN,LIBERTARIAN,3814,2101336
WISCONSIN,1976,"CAMEJO, PETER",OTHER,SOCIALIST WORKERS,1691,2101336
WISCONSIN,1976,"JULIUS """"JULES"""", LEVIN",OTHER,SOCIALIST LABOR,389,2101336
WYOMING,1976,"FORD, GERALD",REPUBLICAN,REPUBLICAN,92717,156343
WYOMING,1976,"CARTER, JIMMY",DEMOCRAT,DEMOCRAT,62239,156343
ALABAMA,1980,"REAGAN, RONALD",REPUBLICAN,REPUBLICAN,654192,1341929
ALABAMA,1980,"CARTER, JIMMY",DEMOCRAT,DEMOCRAT,636730,1341929
ALABAMA,1980,"ANDERSON, JOHN B.",OTHER,INDEPENDENT,16481,1341929
ALABAMA,1980,"RARICK, JOHN",OTHER,CONSERVATIVE,15010,1341929
ALABAMA,1980,"CLARK, EDWARD """"ED""""",LIBERTARIAN,LIBERTARIAN,13318,1341929
ALABAMA,1980,"BUBAR, BENJAMIN """"BEN""""",OTHER,STATESMAN,1743,1341929
ALABAMA,1980,"HALL, GUS",OTHER,COMMUNIST PARTY USE,1629,1341929
ALABAMA,1980,"DEBERRY, CLIFTON",OTHER,SOCIALIST WORKERS,1303,1341929
ALABAMA,1980,"MCREYNOLDS, DAVID",OTHER,SOCIALIST,1006,1341929
ALABAMA,1980,"COMMONER, BARRY",OTHER,CITIZENS,517,1341929
ALASKA,1980,"REAGAN, RONALD",REPUBLICAN,REPUBLICAN,86112,158445
ALASKA,1980,"CARTER, JIMMY",DEMOCRAT,DEMOCRAT,41842,158445
ALASKA,1980,"CLARK, EDWARD """"ED""""",LIBERTARIAN,LIBERTARIAN,18479,158445
ALASKA,1980,"ANDERSON, JOHN B.",OTHER,INDEPENDENT,11155,158445
ARIZONA,1980,"REAGAN, RONALD",REPUBLICAN,REPUBLICAN,529688,873945
ARIZONA,1980,"CARTER, JIMMY",DEMOCRAT,DEMOCRAT,246843,873945
ARIZONA,1980,"ANDERSON, JOHN B.",OTHER,INDEPENDENT,76952,873945
ARIZONA,1980,"CLARK, EDWARD """"ED""""",LIBERTARIAN,LIBERTARIAN,18784,873945
ARIZONA,1980,"DEBERRY, CLIFTON",OTHER,SOCIALIST WORKERS,1100,873945
ARIZONA,1980,"COMMONER, BARRY",OTHER,CITIZENS,551,873945
ARIZONA,1980,"HALL, GUS",OTHER,COMMUNIST PARTY USE,25,873945
ARIZONA,1980,"GRISWOLD, DEIRDRE",OTHER,WORKERS WORLD,2,873945
ARKANSAS,1980,"REAGAN, RONALD",REPUBLICAN,REPUBLICAN,403164,837582
ARKANSAS,1980,"CARTER, JIMMY",DEMOCRAT,DEMOCRAT,398041,837582
ARKANSAS,1980,"ANDERSON, JOHN B.",OTHER,INDEPENDENT,22468,837582
ARKANSAS,1980,"CLARK, EDWARD """"ED""""",LIBERTARIAN,LIBERTARIAN,8970,837582
ARKANSAS,1980,"COMMONER, BARRY",OTHER,CITIZENS,2345,837582
ARKANSAS,1980,"BUBAR, BENJAMIN """"BEN""""",OTHER,STATESMAN,1350,837582
ARKANSAS,1980,"HALL, GUS",OTHER,COMMUNIST PARTY USE,1244,837582
CALIFORNIA,1980,"REAGAN, RONALD",REPUBLICAN,REPUBLICAN,4522994,8582938
CALIFORNIA,1980,"CARTER, JIMMY",DEMOCRAT,DEMOCRAT,3082943,8582938
CALIFORNIA,1980,"ANDERSON, JOHN B.",OTHER,INDEPENDENT,739618,8582938
CALIFORNIA,1980,"CLARK, EDWARD """"ED""""",LIBERTARIAN,LIBERTARIAN,148390,8582938
CALIFORNIA,1980,"COMMONER, BARRY",OTHER,CITIZENS,61046,8582938
CALIFORNIA,1980,"SMITH, MAUREEN",OTHER,PEACE & FREEDOM,18106,8582938
CALIFORNIA,1980,"RARICK, JOHN",OTHER,AMERICAN INDEPENDENT PARTY,9841,8582938
COLORADO,1980,"REAGAN, RONALD",REPUBLICAN,REPUBLICAN,652264,1184450
COLORADO,1980,"CARTER, JIMMY",DEMOCRAT,DEMOCRAT,368009,1184450
COLORADO,1980,"ANDERSON, JOHN B.",OTHER,NATIONAL UNITY CAMPAIGN,130633,1184450
COLORADO,1980,"CLARK, EDWARD """"ED""""",LIBERTARIAN,LIBERTARIAN,25744,1184450
COLORADO,1980,"COMMONER, BARRY",OTHER,CITIZENS,5614,1184450
COLORADO,1980,"BUBAR, BENJAMIN """"BEN""""",OTHER,STATESMAN,1180,1184450
COLORADO,1980,"PULLEY, ANDREW",OTHER,SOCIALIST WORKERS,519,1184450
COLORADO,1980,"HALL, GUS",OTHER,COMMUNIST PARTY USE,487,1184450
CONNECTICUT,1980,"REAGAN, RONALD",REPUBLICAN,REPUBLICAN,677210,1406285
CONNECTICUT,1980,"CARTER, JIMMY",DEMOCRAT,DEMOCRAT,541732,1406285
CONNECTICUT,1980,"ANDERSON, JOHN B.",OTHER,ANDERSON COALITION,171807,1406285
CONNECTICUT,1980,"CLARK, EDWARD """"ED""""",LIBERTARIAN,LIBERTARIAN,8570,1406285
CONNECTICUT,1980,"COMMONER, BARRY",OTHER,CITIZENS,6130,1406285
DELAWARE,1980,"REAGAN, RONALD",REPUBLICAN,REPUBLICAN,111252,235668
DELAWARE,1980,"CARTER, JIMMY",DEMOCRAT,DEMOCRAT,105754,235668
DELAWARE,1980,"ANDERSON, JOHN B.",OTHER,INDEPENDENT,16288,235668
DELAWARE,1980,"CLARK, EDWARD """"ED""""",LIBERTARIAN,LIBERTARIAN,1974,235668
DELAWARE,1980,"GREAVES, PERCY L, JR.",OTHER,AMERICAN,400,235668
DISTRICT OF COLUMBIA,1980,"CARTER, JIMMY",DEMOCRAT,DEMOCRAT,130231,173889
DISTRICT OF COLUMBIA,1980,"REAGAN, RONALD",REPUBLICAN,REPUBLICAN,23313,173889
DISTRICT OF COLUMBIA,1980,"ANDERSON, JOHN B.",OTHER,INDEPENDENT,16131,173889
DISTRICT OF COLUMBIA,1980,"COMMONER, BARRY",OTHER,CITIZENS,1826,173889
DISTRICT OF COLUMBIA,1980,"CLARK, EDWARD """"ED""""",LIBERTARIAN,LIBERTARIAN,1104,173889
DISTRICT OF COLUMBIA,1980,"HALL, GUS",OTHER,COMMUNIST PARTY USE,369,173889
DISTRICT OF COLUMBIA,1980,"DEBERRY, CLIFTON",OTHER,SOCIALIST WORKERS,173,173889
DISTRICT OF COLUMBIA,1980,"GRISWOLD, DEIRDRE",OTHER,WORKERS WORLD,52,173889
FLORIDA,1980,"REAGAN, RONALD",REPUBLICAN,REPUBLICAN,2046951,3686927
FLORIDA,1980,"CARTER, JIMMY",DEMOCRAT,DEMOCRAT,1419475,3686927
FLORIDA,1980,"ANDERSON, JOHN B.",OTHER,INDEPENDENT,189692,3686927
FLORIDA,1980,"CLARK, EDWARD """"ED""""",LIBERTARIAN,LIBERTARIAN,30524,3686927
GEORGIA,1980,"CARTER, JIMMY",DEMOCRAT,DEMOCRAT,890955,1596805
GEORGIA,1980,"REAGAN, RONALD",REPUBLICAN,REPUBLICAN,654168,1596805
GEORGIA,1980,"ANDERSON, JOHN B.",OTHER,INDEPENDENT,36055,1596805
GEORGIA,1980,"CLARK, EDWARD """"ED""""",LIBERTARIAN,LIBERTARIAN,15627,1596805
HAWAII,1980,"CARTER, JIMMY",DEMOCRAT,DEMOCRAT,135879,303287
HAWAII,1980,"REAGAN, RONALD",REPUBLICAN,REPUBLICAN,130112,303287
HAWAII,1980,"ANDERSON, JOHN B.",OTHER,INDEPENDENT,32021,303287
HAWAII,1980,"CLARK, EDWARD """"ED""""",LIBERTARIAN,LIBERTARIAN,3269,303287
HAWAII,1980,"COMMONER, BARRY",OTHER,CITIZENS,1548,303287
HAWAII,1980,"HALL, GUS",OTHER,COMMUNIST PARTY USE,458,303287
IDAHO,1980,"REAGAN, RONALD",REPUBLICAN,REPUBLICAN,290699,437431
IDAHO,1980,"CARTER, JIMMY",DEMOCRAT,DEMOCRAT,110192,437431
IDAHO,1980,"ANDERSON, JOHN B.",OTHER,INDEPENDENT,27058,437431
IDAHO,1980,"CLARK, EDWARD """"ED""""",LIBERTARIAN,LIBERTARIAN,8425,437431
IDAHO,1980,"RARICK, JOHN",OTHER,AMERICAN INDEPENDENT PARTY,1057,437431
ILLINOIS,1980,"REAGAN, RONALD",REPUBLICAN,REPUBLICAN,2358049,4749721
ILLINOIS,1980,"CARTER, JIMMY",DEMOCRAT,DEMOCRAT,1981413,4749721
ILLINOIS,1980,"ANDERSON, JOHN B.",OTHER,INDEPENDENT,346754,4749721
ILLINOIS,1980,"CLARK, EDWARD """"ED""""",LIBERTARIAN,LIBERTARIAN,38939,4749721
ILLINOIS,1980,"COMMONER, BARRY",OTHER,CITIZENS,10692,4749721
ILLINOIS,1980,"HALL, GUS",OTHER,COMMUNIST PARTY USE,9711,4749721
ILLINOIS,1980,"GRISWOLD, DEIRDRE",OTHER,WORKERS WORLD,2257,4749721
ILLINOIS,1980,"DEBERRY, CLIFTON",OTHER,SOCIALIST WORKERS,1302,4749721
INDIANA,1980,"REAGAN, RONALD",REPUBLICAN,REPUBLICAN,1255656,2242033
INDIANA,1980,"CARTER, JIMMY",DEMOCRAT,DEMOCRAT,844197,2242033
INDIANA,1980,"ANDERSON, JOHN B.",OTHER,INDEPENDENT,111639,2242033
INDIANA,1980,"CLARK, EDWARD """"ED""""",LIBERTARIAN,LIBERTARIAN,19627,2242033
INDIANA,1980,"COMMONER, BARRY",OTHER,CITIZENS,4852,2242033
INDIANA,1980,"GREAVES, PERCY L, JR.",OTHER,AMERICAN,4750,2242033
INDIANA,1980,"HALL, GUS",OTHER,COMMUNIST PARTY USE,702,2242033
INDIANA,1980,"DEBERRY, CLIFTON",OTHER,SOCIALIST WORKERS,610,2242033
IOWA,1980,"REAGAN, RONALD",REPUBLICAN,REPUBLICAN,676026,1317661
IOWA,1980,"CARTER, JIMMY",DEMOCRAT,DEMOCRAT,508672,1317661
IOWA,1980,"ANDERSON, JOHN B.",OTHER,NOMINATED BY PETITION,115633,1317661
IOWA,1980,"CLARK, EDWARD """"ED""""",LIBERTARIAN,LIBERTARIAN,13123,1317661
IOWA,1980,"COMMONER, BARRY",OTHER,CITIZENS,2273,1317661
IOWA,1980,"MCREYNOLDS, DAVID",OTHER,SOCIALIST,534,1317661
IOWA,1980,"HALL, GUS",OTHER,COMMUNIST PARTY USE,298,1317661
IOWA,1980,"DEBERRY, CLIFTON",OTHER,SOCIALIST WORKERS,244,1317661
IOWA,1980,"GREAVES, PERCY L, JR.",OTHER,AMERICAN,189,1317661
IOWA,1980,"BUBAR, BENJAMIN """"BEN""""",OTHER,STATESMAN,150,1317661
KANSAS,1980,"REAGAN, RONALD",REPUBLICAN,REPUBLICAN,566812,979795
KANSAS,1980,"CARTER, JIMMY",DEMOCRAT,DEMOCRAT,326150,979795
KANSAS,1980,"ANDERSON, JOHN B.",OTHER,INDEPENDENT,68231,979795
KANSAS,1980,"CLARK, EDWARD """"ED""""",LIBERTARIAN,LIBERTARIAN,14470,979795
KANSAS,1980,"SHELTON, FRANK, JR.",OTHER,AMERICAN,1555,979795
KANSAS,1980,"HALL, GUS",OTHER,COMMUNIST PARTY USE,967,979795
KANSAS,1980,"BUBAR, BENJAMIN """"BEN""""",OTHER,STATESMAN,821,979795
KANSAS,1980,"RARICK, JOHN",OTHER,AMERICAN INDEPENDENT PARTY,789,979795
KENTUCKY,1980,"REAGAN, RONALD",REPUBLICAN,REPUBLICAN,635274,1295627
KENTUCKY,1980,"CARTER, JIMMY",DEMOCRAT,DEMOCRAT,617417,1295627
KENTUCKY,1980,"ANDERSON, JOHN B.",OTHER,INDEPENDENT,31127,1295627
KENTUCKY,1980,"CLARK, EDWARD """"ED""""",LIBERTARIAN,LIBERTARIAN,5531,1295627
KENTUCKY,1980,"MCCORMACK, ELLEN",OTHER,RESPECT FOR LIFE,4233,1295627
KENTUCKY,1980,"COMMONER, BARRY",OTHER,CITIZENS,1304,1295627
KENTUCKY,1980,"PULLEY, ANDREW",OTHER,SOCIALIST WORKERS,393,1295627
KENTUCKY,1980,"HALL, GUS",OTHER,COMMUNIST PARTY USE,348,1295627
LOUISIANA,1980,"REAGAN, RONALD",REPUBLICAN,REPUBLICAN,792853,1548591
LOUISIANA,1980,"CARTER, JIMMY",DEMOCRAT,DEMOCRAT,708453,1548591
LOUISIANA,1980,"ANDERSON, JOHN B.",OTHER,INDEPENDENT,26345,1548591
LOUISIANA,1980,"RARICK, JOHN",OTHER,AMERICAN INDEPENDENT PARTY,10333,1548591
LOUISIANA,1980,"CLARK, EDWARD """"ED""""",LIBERTARIAN,LIBERTARIAN,8240,1548591
LOUISIANA,1980,"COMMONER, BARRY",OTHER,CITIZENS,1584,1548591
LOUISIANA,1980,"DEBERRY, CLIFTON",OTHER,SOCIALIST WORKERS,783,1548591
MAINE,1980,"REAGAN, RONALD",REPUBLICAN,REPUBLICAN,238522,523011
MAINE,1980,"CARTER, JIMMY",DEMOCRAT,DEMOCRAT,220974,523011
MAINE,1980,"ANDERSON, JOHN B.",OTHER,INDEPENDENT,53327,523011
MAINE,1980,"CLARK, EDWARD """"ED""""",LIBERTARIAN,LIBERTARIAN,5119,523011
MAINE,1980,"COMMONER, BARRY",OTHER,CITIZENS,4394,523011
MAINE,1980,"HALL, GUS",OTHER,COMMUNIST PARTY USE,591,523011
MARYLAND,1980,"CARTER, JIMMY",DEMOCRAT,DEMOCRAT,726161,1540496
MARYLAND,1980,"REAGAN, RONALD",REPUBLICAN,REPUBLICAN,680606,1540496
MARYLAND,1980,"ANDERSON, JOHN B.",OTHER,INDEPENDENT,119537,1540496
MARYLAND,1980,"CLARK, EDWARD """"ED""""",LIBERTARIAN,LIBERTARIAN,14192,1540496
MASSACHUSETTS,1980,"REAGAN, RONALD",REPUBLICAN,REPUBLICAN,1057631,2524090
MASSACHUSETTS,1980,"CARTER, JIMMY",DEMOCRAT,DEMOCRAT,1053802,2524090
MASSACHUSETTS,1980,"ANDERSON, JOHN B.",OTHER,INDEPENDENT,382539,2524090
MASSACHUSETTS,1980,"CLARK, EDWARD """"ED""""",LIBERTARIAN,LIBERTARIAN,22038,2524090
MASSACHUSETTS,1980,"DEBERRY, CLIFTON",OTHER,SOCIALIST WORKERS,3735,2524090
MASSACHUSETTS,1980,"COMMONER, BARRY",OTHER,CITIZENS,2056,2524090
MICHIGAN,1980,"REAGAN, RONALD",REPUBLICAN,REPUBLICAN,1915225,3909725
MICHIGAN,1980,"CARTER, JIMMY",DEMOCRAT,DEMOCRAT,1661532,3909725
MICHIGAN,1980,"ANDERSON, JOHN B.",OTHER,INDEPENDENT,275223,3909725
MICHIGAN,1980,"CLARK, EDWARD """"ED""""",LIBERTARIAN,LIBERTARIAN,41597,3909725
MICHIGAN,1980,"COMMONER, BARRY",OTHER,CITIZENS,11930,3909725
MICHIGAN,1980,"HALL, GUS",OTHER,COMMUNIST PARTY USE,3262,3909725
MINNESOTA,1980,"CARTER, JIMMY",DEMOCRAT,DEMOCRAT,954173,2051916
MINNESOTA,1980,"REAGAN, RONALD",REPUBLICAN,REPUBLICAN,873268,2051916
MINNESOTA,1980,"ANDERSON, JOHN B.",OTHER,INDEPENDENT,174997,2051916
MINNESOTA,1980,"CLARK, EDWARD """"ED""""",LIBERTARIAN,LIBERTARIAN,31593,2051916
MINNESOTA,1980,"COMMONER, BARRY",OTHER,CITIZENS,8406,2051916
MINNESOTA,1980,"HALL, GUS",OTHER,COMMUNIST PARTY USE,1117,2051916
MINNESOTA,1980,"DEBERRY, CLIFTON",OTHER,SOCIALIST WORKERS,711,2051916
MINNESOTA,1980,"GRISWOLD, DEIRDRE",OTHER,WORKERS WORLD,698,2051916
MINNESOTA,1980,"MCREYNOLDS, DAVID",OTHER,SOCIALIST,536,2051916
MISSISSIPPI,1980,"REAGAN, RONALD",REPUBLICAN,REPUBLICAN,441089,891750
MISSISSIPPI,1980,"CARTER, JIMMY",DEMOCRAT,DEMOCRAT,429281,891750
MISSISSIPPI,1980,"ANDERSON, JOHN B.",OTHER,INDEPENDENT,12036,891750
MISSISSIPPI,1980,"CLARK, EDWARD """"ED""""",LIBERTARIAN,LIBERTARIAN,4702,891750
MISSISSIPPI,1980,"GRISWOLD, DEIRDRE",OTHER,WORKERS WORLD,2402,891750
MISSISSIPPI,1980,"PULLEY, ANDREW",OTHER,SOCIALIST WORKERS,2240,891750
MISSOURI,1980,"REAGAN, RONALD",REPUBLICAN,REPUBLICAN,1074181,2099824
MISSOURI,1980,"CARTER, JIMMY",DEMOCRAT,DEMOCRAT,931182,2099824
MISSOURI,1980,"ANDERSON, JOHN B.",OTHER,INDEPENDENT,77920,2099824
MISSOURI,1980,"CLARK, EDWARD """"ED""""",LIBERTARIAN,LIBERTARIAN,14422,2099824
MISSOURI,1980,"DEBERRY, CLIFTON",OTHER,SOCIALIST WORKERS,1515,2099824
MONTANA,1980,"REAGAN, RONALD",REPUBLICAN,REPUBLICAN,206814,363952
MONTANA,1980,"CARTER, JIMMY",DEMOCRAT,DEMOCRAT,118032,363952
MONTANA,1980,"ANDERSON, JOHN B.",OTHER,INDEPENDENT,29281,363952
MONTANA,1980,"CLARK, EDWARD """"ED""""",LIBERTARIAN,LIBERTARIAN,9825,363952
NEBRASKA,1980,"REAGAN, RONALD",REPUBLICAN,REPUBLICAN,419214,639533
NEBRASKA,1980,"CARTER, JIMMY",DEMOCRAT,DEMOCRAT,166424,639533
NEBRASKA,1980,"ANDERSON, JOHN B.",OTHER,INDEPENDENT,44854,639533
NEBRASKA,1980,"CLARK, EDWARD """"ED""""",LIBERTARIAN,LIBERTARIAN,9041,639533
NEVADA,1980,"REAGAN, RONALD",REPUBLICAN,REPUBLICAN,155017,243692
NEVADA,1980,"CARTER, JIMMY",DEMOCRAT,DEMOCRAT,66666,243692
NEVADA,1980,"ANDERSON, JOHN B.",OTHER,INDEPENDENT,17651,243692
NEVADA,1980,"CLARK, EDWARD """"ED""""",LIBERTARIAN,LIBERTARIAN,4358,243692
NEW HAMPSHIRE,1980,"REAGAN, RONALD",REPUBLICAN,REPUBLICAN,221705,383990
NEW HAMPSHIRE,1980,"CARTER, JIMMY",DEMOCRAT,DEMOCRAT,108864,383990
NEW HAMPSHIRE,1980,"ANDERSON, JOHN B.",OTHER,INDEPENDENT,49693,383990
NEW HAMPSHIRE,1980,"CLARK, EDWARD """"ED""""",LIBERTARIAN,LIBERTARIAN,2064,383990
NEW HAMPSHIRE,1980,"COMMONER, BARRY",OTHER,CITIZENS,1320,383990
NEW HAMPSHIRE,1980,"HALL, GUS",OTHER,COMMUNIST PARTY USE,129,383990
NEW HAMPSHIRE,1980,"GRISWOLD, DEIRDRE",OTHER,WORKERS WORLD,76,383990
NEW HAMPSHIRE,1980,"DEBERRY, CLIFTON",OTHER,SOCIALIST WORKERS,71,383990
NEW JERSEY,1980,"REAGAN, RONALD",REPUBLICAN,REPUBLICAN,1546557,2975684
NEW JERSEY,1980,"CARTER, JIMMY",DEMOCRAT,DEMOCRAT,1147364,2975684
NEW JERSEY,1980,"ANDERSON, JOHN B.",OTHER,INDEPENDENT,234632,2975684
NEW JERSEY,1980,"CLARK, EDWARD """"ED""""",LIBERTARIAN,LIBERTARIAN,20652,2975684
NEW JERSEY,1980,"COMMONER, BARRY",OTHER,CITIZENS,8203,2975684
NEW JERSEY,1980,"MCCORMACK, ELLEN",OTHER,RIGHT-TO-LIFE,3927,2975684
NEW JERSEY,1980,"LYNEN, KURT",OTHER,MIDDLE CLASS CANDIDATE,3694,2975684
NEW JERSEY,1980,"HALL, GUS",OTHER,COMMUNIST PARTY USE,2555,2975684
NEW JERSEY,1980,"PULLEY, ANDREW",OTHER,SOCIALIST WORKERS,2198,2975684
NEW JERSEY,1980,"MCREYNOLDS, DAVID",OTHER,SOCIALIST,1973,2975684
NEW JERSEY,1980,"GAHRES, WILLIAM """"BILL""""",OTHER,DOWN WITH LAWYERS,1718,2975684
NEW JERSEY,1980,"GRISWOLD, DEIRDRE",OTHER,WORKERS WORLD,1288,2975684
NEW JERSEY,1980,"WENDELKEN, MARTIN E.",OTHER,INDEPENDENT,923,2975684
NEW MEXICO,1980,"REAGAN, RONALD",REPUBLICAN,REPUBLICAN,250779,456237
NEW MEXICO,1980,"CARTER, JIMMY",DEMOCRAT,DEMOCRAT,167826,456237
NEW MEXICO,1980,"ANDERSON, JOHN B.",OTHER,INDEPENDENT,29459,456237
NEW MEXICO,1980,"CLARK, EDWARD """"ED""""",LIBERTARIAN,LIBERTARIAN,4365,456237
NEW MEXICO,1980,"COMMONER, BARRY",OTHER,CITIZENS,2202,456237
NEW MEXICO,1980,"BUBAR, BENJAMIN """"BEN""""",OTHER,STATESMAN,1281,456237
NEW MEXICO,1980,"PULLEY, ANDREW",OTHER,SOCIALIST WORKERS,325,456237
NEW YORK,1980,"CARTER, JIMMY",DEMOCRAT,DEMOCRAT,2728372,6201959
NEW YORK,1980,"REAGAN, RONALD",REPUBLICAN,REPUBLICAN,2637700,6201959
NEW YORK,1980,"ANDERSON, JOHN B.",OTHER,LIBERAL PARTY,467801,6201959
NEW YORK,1980,"REAGAN, RONALD",OTHER,CONSERVATIVE,256131,6201959
NEW YORK,1980,"CLARK, EDWARD """"ED""""",OTHER,FREE LIBERTARIAN,52648,6201959
NEW YORK,1980,"MCCORMACK, ELLEN",OTHER,RIGHT-TO-LIFE,24159,6201959
NEW YORK,1980,"COMMONER, BARRY",OTHER,CITIZENS,23186,6201959
NEW YORK,1980,"HALL, GUS",OTHER,COMMUNIST PARTY USE,7414,6201959
NEW YORK,1980,"DEBERRY, CLIFTON",OTHER,SOCIALIST WORKERS,2068,6201959
NEW YORK,1980,"GRISWOLD, DEIRDRE",OTHER,WORKERS WORLD,1416,6201959
NORTH CAROLINA,1980,"REAGAN, RONALD",REPUBLICAN,REPUBLICAN,915018,1855833
NORTH CAROLINA,1980,"CARTER, JIMMY",DEMOCRAT,DEMOCRAT,875635,1855833
NORTH CAROLINA,1980,"ANDERSON, JOHN B.",OTHER,INDEPENDENT,52800,1855833
NORTH CAROLINA,1980,"CLARK, EDWARD """"ED""""",LIBERTARIAN,LIBERTARIAN,9677,1855833
NORTH CAROLINA,1980,"COMMONER, BARRY",OTHER,CITIZENS,2287,1855833
NORTH CAROLINA,1980,"DEBERRY, CLIFTON",OTHER,SOCIALIST WORKERS,416,1855833
NORTH DAKOTA,1980,"REAGAN, RONALD",REPUBLICAN,REPUBLICAN,193695,301116
NORTH DAKOTA,1980,"CARTER, JIMMY",DEMOCRAT,DEMOCRAT,79189,301116
NORTH DAKOTA,1980,"ANDERSON, JOHN B.",OTHER,INDEPENDENT,23640,301116
NORTH DAKOTA,1980,"CLARK, EDWARD """"ED""""",LIBERTARIAN,LIBERTARIAN,3743,301116
NORTH DAKOTA,1980,"MCLAIN, HARLEY",OTHER,NATURAL PEOPLE'S LEAGUE,296,301116
NORTH DAKOTA,1980,"GREAVES, PERCY L, JR.",OTHER,AMERICAN,235,301116
NORTH DAKOTA,1980,"HALL, GUS",OTHER,COMMUNIST PARTY USE,93,301116
NORTH DAKOTA,1980,"DEBERRY, CLIFTON",OTHER,SOCIALIST WORKERS,89,301116
NORTH DAKOTA,1980,"MCREYNOLDS, DAVID",OTHER,SOCIALIST,82,301116
NORTH DAKOTA,1980,"BUBAR, BENJAMIN """"BEN""""",OTHER,STATESMAN,54,301116
OHIO,1980,"REAGAN, RONALD",REPUBLICAN,REPUBLICAN,2206545,4283603
OHIO,1980,"CARTER, JIMMY",DEMOCRAT,DEMOCRAT,1752414,4283603
OHIO,1980,"ANDERSON, JOHN B.",OTHER,INDEPENDENT,254472,4283603
OHIO,1980,"CLARK, EDWARD """"ED""""",LIBERTARIAN,LIBERTARIAN,49033,4283603
OHIO,1980,"COMMONER, BARRY",OTHER,CITIZENS,8564,4283603
OHIO,1980,"HALL, GUS",OTHER,COMMUNIST PARTY USE,4729,4283603
OHIO,1980,"CONGRESS, RICHARD",OTHER,SOCIALIST WORKERS,4029,4283603
OHIO,1980,"GRISWOLD, DEIRDRE",OTHER,WORKERS WORLD,3790,4283603
OHIO,1980,"BUBAR, BENJAMIN """"BEN""""",OTHER,STATESMAN,27,4283603
OKLAHOMA,1980,"REAGAN, RONALD",REPUBLICAN,REPUBLICAN,695570,1149708
OKLAHOMA,1980,"CARTER, JIMMY",DEMOCRAT,DEMOCRAT,402026,1149708
OKLAHOMA,1980,"ANDERSON, JOHN B.",OTHER,INDEPENDENT,38284,1149708
OKLAHOMA,1980,"CLARK, EDWARD """"ED""""",LIBERTARIAN,LIBERTARIAN,13828,1149708
OREGON,1980,"REAGAN, RONALD",REPUBLICAN,REPUBLICAN,571044,1181516
OREGON,1980,"CARTER, JIMMY",DEMOCRAT,DEMOCRAT,456890,1181516
OREGON,1980,"ANDERSON, JOHN B.",OTHER,INDEPENDENT,112389,1181516
OREGON,1980,"CLARK, EDWARD """"ED""""",LIBERTARIAN,LIBERTARIAN,25838,1181516
OREGON,1980,"COMMONER, BARRY",OTHER,CITIZENS,13642,1181516
PENNSYLVANIA,1980,"REAGAN, RONALD",REPUBLICAN,REPUBLICAN,2261872,4561501
PENNSYLVANIA,1980,"CARTER, JIMMY",DEMOCRAT,DEMOCRAT,1937540,4561501
PENNSYLVANIA,1980,"ANDERSON, JOHN B.",OTHER,INDEPENDENT,292921,4561501
PENNSYLVANIA,1980,"CLARK, EDWARD """"ED""""",LIBERTARIAN,LIBERTARIAN,33263,4561501
PENNSYLVANIA,1980,"DEBERRY, CLIFTON",OTHER,SOCIALIST WORKERS,20291,4561501
PENNSYLVANIA,1980,"COMMONER, BARRY",OTHER,CITIZENS,10430,4561501
PENNSYLVANIA,1980,"HALL, GUS",OTHER,COMMUNIST PARTY USE,5184,4561501
RHODE ISLAND,1980,"CARTER, JIMMY",DEMOCRAT,DEMOCRAT,198342,415967
RHODE ISLAND,1980,"REAGAN, RONALD",REPUBLICAN,REPUBLICAN,154793,415967
RHODE ISLAND,1980,"ANDERSON, JOHN B.",OTHER,INDEPENDENT,59819,415967
RHODE ISLAND,1980,"CLARK, EDWARD """"ED""""",LIBERTARIAN,LIBERTARIAN,2458,415967
RHODE ISLAND,1980,"HALL, GUS",OTHER,COMMUNIST PARTY USE,218,415967
RHODE ISLAND,1980,"MCREYNOLDS, DAVID",OTHER,SOCIALIST,170,415967
RHODE ISLAND,1980,"DEBERRY, CLIFTON",OTHER,SOCIALIST WORKERS,90,415967
