Year,State,Office,Winning Candidate,Winning Party,Winning Percentage,Losing Candidate,Losing Party,Losing Percentage,Indicator,Term,President,Cycle Duration,Overall Growth (%),Average Growth (%)
2008,COLORADO,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,53.66,"MCCAIN, JOHN",REPUBLICAN,44.71,Real Per Capita Personal Income,Obama 2,Barack Obama,2013-2017,10.49,2.55
2008,COLORADO,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,53.66,"MCCAIN, JOHN",REPUBLICAN,44.71,Real Per Capita PCE,Obama 2,Barack Obama,2013-2017,12.39,2.96
2008,COLORADO,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,53.66,"MCCAIN, JOHN",REPUBLICAN,44.71,Total Employment,Obama 2,Barack Obama,2013-2017,12.02,2.88
2008,COLORADO,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,53.66,"MCCAIN, JOHN",REPUBLICAN,44.71,Real GDP,Trump,Donald Trump,2017-2021,16.06,3.83
2008,COLORADO,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,53.66,"MCCAIN, JOHN",REPUBLICAN,44.71,Real Personal Income,Trump,Donald Trump,2017-2021,26.19,6.01
2008,COLORADO,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,53.66,"MCCAIN, JOHN",REPUBLICAN,44.71,Real PCE,Trump,Donald Trump,2017-2021,17.03,4.15
2008,COLORADO,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,53.66,"MCCAIN, JOHN",REPUBLICAN,44.71,Real Per Capita Personal Income,Trump,Donald Trump,2017-2021,21.6,5.04
2008,COLORADO,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,53.66,"MCCAIN, JOHN",REPUBLICAN,44.71,Real Per Capita PCE,Trump,Donald Trump,2017-2021,12.77,3.19
2008,COLORADO,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,53.66,"MCCAIN, JOHN",REPUBLICAN,44.71,Total Employment,Trump,Donald Trump,2017-2021,6.03,1.5
2008,COLORADO,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,53.66,"MCCAIN, JOHN",REPUBLICAN,44.71,Real GDP,Biden,Joe Biden,2021-2023,7.53,3.7
2008,COLORADO,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,53.66,"MCCAIN, JOHN",REPUBLICAN,44.71,Real Personal Income,Biden,Joe Biden,2021-2023,3.44,1.7
2008,COLORADO,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,53.66,"MCCAIN, JOHN",REPUBLICAN,44.71,Real PCE,Biden,Joe Biden,2021-2023,8.87,4.34
2008,COLORADO,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,53.66,"MCCAIN, JOHN",REPUBLICAN,44.71,Real Per Capita Personal Income,Biden,Joe Biden,2021-2023,2.28,1.13
2008,COLORADO,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,53.66,"MCCAIN, JOHN",REPUBLICAN,44.71,Real Per Capita PCE,Biden,Joe Biden,2021-2023,7.65,3.76
2008,COLORADO,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,53.66,"MCCAIN, JOHN",REPUBLICAN,44.71,Total Employment,Biden,Joe Biden,2021-2023,6.38,3.14
2008,CONNECTICUT,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,60.59,"MCCAIN, JOHN",REPUBLICAN,38.22,Real GDP,Obama 1,Barack Obama,2009-2013,-2.49,-0.62
2008,CONNECTICUT,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,60.59,"MCCAIN, JOHN",REPUBLICAN,38.22,Real Personal Income,Obama 1,Barack Obama,2009-2013,0.75,0.24
2008,CONNECTICUT,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,60.59,"MCCAIN, JOHN",REPUBLICAN,38.22,Real PCE,Obama 1,Barack Obama,2009-2013,5.92,1.46
2008,CONNECTICUT,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,60.59,"MCCAIN, JOHN",REPUBLICAN,38.22,Real Per Capita Personal Income,Obama 1,Barack Obama,2009-2013,-0.6,-0.1
2008,CONNECTICUT,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,60.59,"MCCAIN, JOHN",REPUBLICAN,38.22,Real Per Capita PCE,Obama 1,Barack Obama,2009-2013,4.5,1.12
2008,CONNECTICUT,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,60.59,"MCCAIN, JOHN",REPUBLICAN,38.22,Total Employment,Obama 1,Barack Obama,2009-2013,2.29,0.57
2008,CONNECTICUT,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,60.59,"MCCAIN, JOHN",REPUBLICAN,38.22,Real GDP,Obama 2,Barack Obama,2013-2017,5.78,1.42
2008,CONNECTICUT,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,60.59,"MCCAIN, JOHN",REPUBLICAN,38.22,Real Personal Income,Obama 2,Barack Obama,2013-2017,7.38,1.8
2008,CONNECTICUT,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,60.59,"MCCAIN, JOHN",REPUBLICAN,38.22,Real PCE,Obama 2,Barack Obama,2013-2017,7.52,1.83
2008,CONNECTICUT,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,60.59,"MCCAIN, JOHN",REPUBLICAN,38.22,Real Per Capita Personal Income,Obama 2,Barack Obama,2013-2017,7.46,1.82
2008,CONNECTICUT,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,60.59,"MCCAIN, JOHN",REPUBLICAN,38.22,Real Per Capita PCE,Obama 2,Barack Obama,2013-2017,7.6,1.85
2008,CONNECTICUT,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,60.59,"MCCAIN, JOHN",REPUBLICAN,38.22,Total Employment,Obama 2,Barack Obama,2013-2017,2.39,0.59
2008,CONNECTICUT,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,60.59,"MCCAIN, JOHN",REPUBLICAN,38.22,Real GDP,Trump,Donald Trump,2017-2021,-1.47,-0.32
2008,CONNECTICUT,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,60.59,"MCCAIN, JOHN",REPUBLICAN,38.22,Real Personal Income,Trump,Donald Trump,2017-2021,12.94,3.11
2008,CONNECTICUT,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,60.59,"MCCAIN, JOHN",REPUBLICAN,38.22,Real PCE,Trump,Donald Trump,2017-2021,11.02,2.76
2008,CONNECTICUT,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,60.59,"MCCAIN, JOHN",REPUBLICAN,38.22,Real Per Capita Personal Income,Trump,Donald Trump,2017-2021,13.06,3.13
2008,CONNECTICUT,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,60.59,"MCCAIN, JOHN",REPUBLICAN,38.22,Real Per Capita PCE,Trump,Donald Trump,2017-2021,11.14,2.76
2008,CONNECTICUT,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,60.59,"MCCAIN, JOHN",REPUBLICAN,38.22,Total Employment,Trump,Donald Trump,2017-2021,-0.47,-0.09
2008,CONNECTICUT,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,60.59,"MCCAIN, JOHN",REPUBLICAN,38.22,Real GDP,Biden,Joe Biden,2021-2023,6.22,3.06
2008,CONNECTICUT,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,60.59,"MCCAIN, JOHN",REPUBLICAN,38.22,Real Personal Income,Biden,Joe Biden,2021-2023,-1.09,-0.42
2008,CONNECTICUT,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,60.59,"MCCAIN, JOHN",REPUBLICAN,38.22,Real PCE,Biden,Joe Biden,2021-2023,2.8,1.46
2008,CONNECTICUT,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,60.59,"MCCAIN, JOHN",REPUBLICAN,38.22,Real Per Capita Personal Income,Biden,Joe Biden,2021-2023,-1.46,-0.61
2008,CONNECTICUT,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,60.59,"MCCAIN, JOHN",REPUBLICAN,38.22,Real Per Capita PCE,Biden,Joe Biden,2021-2023,2.42,1.27
2008,CONNECTICUT,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,60.59,"MCCAIN, JOHN",REPUBLICAN,38.22,Total Employment,Biden,Joe Biden,2021-2023,5.56,2.74
2008,DELAWARE,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,61.94,"MCCAIN, JOHN",REPUBLICAN,36.95,Real GDP,Obama 1,Barack Obama,2009-2013,-0.77,-0.16
2008,DELAWARE,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,61.94,"MCCAIN, JOHN",REPUBLICAN,36.95,Real Personal Income,Obama 1,Barack Obama,2009-2013,6.85,1.7
2008,DELAWARE,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,61.94,"MCCAIN, JOHN",REPUBLICAN,36.95,Real PCE,Obama 1,Barack Obama,2009-2013,9.05,2.19
2008,DELAWARE,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,61.94,"MCCAIN, JOHN",REPUBLICAN,36.95,Real Per Capita Personal Income,Obama 1,Barack Obama,2009-2013,2.94,0.76
2008,DELAWARE,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,61.94,"MCCAIN, JOHN",REPUBLICAN,36.95,Real Per Capita PCE,Obama 1,Barack Obama,2009-2013,5.06,1.24
2008,DELAWARE,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,61.94,"MCCAIN, JOHN",REPUBLICAN,36.95,Total Employment,Obama 1,Barack Obama,2009-2013,3.63,0.9
2008,DELAWARE,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,61.94,"MCCAIN, JOHN",REPUBLICAN,36.95,Real GDP,Obama 2,Barack Obama,2013-2017,1.31,0.46
2008,DELAWARE,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,61.94,"MCCAIN, JOHN",REPUBLICAN,36.95,Real Personal Income,Obama 2,Barack Obama,2013-2017,13.36,3.21
2008,DELAWARE,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,61.94,"MCCAIN, JOHN",REPUBLICAN,36.95,Real PCE,Obama 2,Barack Obama,2013-2017,9.34,2.26
2008,DELAWARE,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,61.94,"MCCAIN, JOHN",REPUBLICAN,36.95,Real Per Capita Personal Income,Obama 2,Barack Obama,2013-2017,9.12,2.23
2008,DELAWARE,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,61.94,"MCCAIN, JOHN",REPUBLICAN,36.95,Real Per Capita PCE,Obama 2,Barack Obama,2013-2017,5.26,1.3
2008,DELAWARE,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,61.94,"MCCAIN, JOHN",REPUBLICAN,36.95,Total Employment,Obama 2,Barack Obama,2013-2017,7.34,1.79
2008,DELAWARE,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,61.94,"MCCAIN, JOHN",REPUBLICAN,36.95,Real GDP,Trump,Donald Trump,2017-2021,7.33,1.83
2008,DELAWARE,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,61.94,"MCCAIN, JOHN",REPUBLICAN,36.95,Real Personal Income,Trump,Donald Trump,2017-2021,15.66,3.71
2008,DELAWARE,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,61.94,"MCCAIN, JOHN",REPUBLICAN,36.95,Real PCE,Trump,Donald Trump,2017-2021,12.47,3.05
2008,DELAWARE,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,61.94,"MCCAIN, JOHN",REPUBLICAN,36.95,Real Per Capita Personal Income,Trump,Donald Trump,2017-2021,10.66,2.57
2008,DELAWARE,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,61.94,"MCCAIN, JOHN",REPUBLICAN,36.95,Real Per Capita PCE,Trump,Donald Trump,2017-2021,7.61,1.92
2008,DELAWARE,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,61.94,"MCCAIN, JOHN",REPUBLICAN,36.95,Total Employment,Trump,Donald Trump,2017-2021,6.08,1.51
2008,DELAWARE,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,61.94,"MCCAIN, JOHN",REPUBLICAN,36.95,Real GDP,Biden,Joe Biden,2021-2023,4.5,2.23
2008,DELAWARE,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,61.94,"MCCAIN, JOHN",REPUBLICAN,36.95,Real Personal Income,Biden,Joe Biden,2021-2023,2.07,1.03
2008,DELAWARE,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,61.94,"MCCAIN, JOHN",REPUBLICAN,36.95,Real PCE,Biden,Joe Biden,2021-2023,3.36,1.67
2008,DELAWARE,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,61.94,"MCCAIN, JOHN",REPUBLICAN,36.95,Real Per Capita Personal Income,Biden,Joe Biden,2021-2023,-0.6,-0.3
2008,DELAWARE,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,61.94,"MCCAIN, JOHN",REPUBLICAN,36.95,Real Per Capita PCE,Biden,Joe Biden,2021-2023,0.66,0.33
2008,DELAWARE,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,61.94,"MCCAIN, JOHN",REPUBLICAN,36.95,Total Employment,Biden,Joe Biden,2021-2023,6.92,3.4
2008,DISTRICT OF COLUMBIA,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,92.46,"MCCAIN, JOHN",REPUBLICAN,6.53,Real GDP,Obama 1,Barack Obama,2009-2013,7.31,1.79
2008,DISTRICT OF COLUMBIA,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,92.46,"MCCAIN, JOHN",REPUBLICAN,6.53,Real Personal Income,Obama 1,Barack Obama,2009-2013,12.34,2.99
2008,DISTRICT OF COLUMBIA,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,92.46,"MCCAIN, JOHN",REPUBLICAN,6.53,Real PCE,Obama 1,Barack Obama,2009-2013,9.79,2.37
2008,DISTRICT OF COLUMBIA,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,92.46,"MCCAIN, JOHN",REPUBLICAN,6.53,Real Per Capita Personal Income,Obama 1,Barack Obama,2009-2013,3.19,0.82
2008,DISTRICT OF COLUMBIA,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,92.46,"MCCAIN, JOHN",REPUBLICAN,6.53,Real Per Capita PCE,Obama 1,Barack Obama,2009-2013,0.84,0.21
2008,DISTRICT OF COLUMBIA,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,92.46,"MCCAIN, JOHN",REPUBLICAN,6.53,Total Employment,Obama 1,Barack Obama,2009-2013,6.57,1.6
2008,DISTRICT OF COLUMBIA,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,92.46,"MCCAIN, JOHN",REPUBLICAN,6.53,Real GDP,Obama 2,Barack Obama,2013-2017,8.22,2.0
2008,DISTRICT OF COLUMBIA,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,92.46,"MCCAIN, JOHN",REPUBLICAN,6.53,Real Personal Income,Obama 2,Barack Obama,2013-2017,23.99,5.54
2008,DISTRICT OF COLUMBIA,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,92.46,"MCCAIN, JOHN",REPUBLICAN,6.53,Real PCE,Obama 2,Barack Obama,2013-2017,14.86,3.53
2008,DISTRICT OF COLUMBIA,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,92.46,"MCCAIN, JOHN",REPUBLICAN,6.53,Real Per Capita Personal Income,Obama 2,Barack Obama,2013-2017,17.4,4.1
2008,DISTRICT OF COLUMBIA,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,92.46,"MCCAIN, JOHN",REPUBLICAN,6.53,Real Per Capita PCE,Obama 2,Barack Obama,2013-2017,8.76,2.13
2008,DISTRICT OF COLUMBIA,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,92.46,"MCCAIN, JOHN",REPUBLICAN,6.53,Total Employment,Obama 2,Barack Obama,2013-2017,6.44,1.57
2008,DISTRICT OF COLUMBIA,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,92.46,"MCCAIN, JOHN",REPUBLICAN,6.53,Real GDP,Trump,Donald Trump,2017-2021,6.58,1.62
2008,DISTRICT OF COLUMBIA,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,92.46,"MCCAIN, JOHN",REPUBLICAN,6.53,Real Personal Income,Trump,Donald Trump,2017-2021,9.34,2.26
2008,DISTRICT OF COLUMBIA,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,92.46,"MCCAIN, JOHN",REPUBLICAN,6.53,Real PCE,Trump,Donald Trump,2017-2021,6.16,1.68
2008,DISTRICT OF COLUMBIA,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,92.46,"MCCAIN, JOHN",REPUBLICAN,6.53,Real Per Capita Personal Income,Trump,Donald Trump,2017-2021,11.28,2.73
2008,DISTRICT OF COLUMBIA,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,92.46,"MCCAIN, JOHN",REPUBLICAN,6.53,Real Per Capita PCE,Trump,Donald Trump,2017-2021,8.06,2.08
2008,DISTRICT OF COLUMBIA,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,92.46,"MCCAIN, JOHN",REPUBLICAN,6.53,Total Employment,Trump,Donald Trump,2017-2021,-3.67,-0.89
2008,DISTRICT OF COLUMBIA,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,92.46,"MCCAIN, JOHN",REPUBLICAN,6.53,Real GDP,Biden,Joe Biden,2021-2023,2.01,1.0
2008,DISTRICT OF COLUMBIA,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,92.46,"MCCAIN, JOHN",REPUBLICAN,6.53,Real Personal Income,Biden,Joe Biden,2021-2023,0.82,0.5
2008,DISTRICT OF COLUMBIA,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,92.46,"MCCAIN, JOHN",REPUBLICAN,6.53,Real PCE,Biden,Joe Biden,2021-2023,7.18,3.55
2008,DISTRICT OF COLUMBIA,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,92.46,"MCCAIN, JOHN",REPUBLICAN,6.53,Real Per Capita Personal Income,Biden,Joe Biden,2021-2023,-0.65,-0.25
2008,DISTRICT OF COLUMBIA,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,92.46,"MCCAIN, JOHN",REPUBLICAN,6.53,Real Per Capita PCE,Biden,Joe Biden,2021-2023,5.61,2.78
2008,DISTRICT OF COLUMBIA,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,92.46,"MCCAIN, JOHN",REPUBLICAN,6.53,Total Employment,Biden,Joe Biden,2021-2023,5.02,2.48
2008,FLORIDA,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,51.03,"MCCAIN, JOHN",REPUBLICAN,48.22,Real GDP,Obama 1,Barack Obama,2009-2013,4.72,1.17
2008,FLORIDA,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,51.03,"MCCAIN, JOHN",REPUBLICAN,48.22,Real Personal Income,Obama 1,Barack Obama,2009-2013,7.26,1.79
2008,FLORIDA,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,51.03,"MCCAIN, JOHN",REPUBLICAN,48.22,Real PCE,Obama 1,Barack Obama,2009-2013,7.91,1.92
2008,FLORIDA,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,51.03,"MCCAIN, JOHN",REPUBLICAN,48.22,Real Per Capita Personal Income,Obama 1,Barack Obama,2009-2013,2.56,0.66
2008,FLORIDA,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,51.03,"MCCAIN, JOHN",REPUBLICAN,48.22,Real Per Capita PCE,Obama 1,Barack Obama,2009-2013,3.18,0.79
2008,FLORIDA,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,51.03,"MCCAIN, JOHN",REPUBLICAN,48.22,Total Employment,Obama 1,Barack Obama,2009-2013,7.09,1.73
2008,FLORIDA,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,51.03,"MCCAIN, JOHN",REPUBLICAN,48.22,Real GDP,Obama 2,Barack Obama,2013-2017,15.3,3.63
2008,FLORIDA,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,51.03,"MCCAIN, JOHN",REPUBLICAN,48.22,Real Personal Income,Obama 2,Barack Obama,2013-2017,21.81,5.06
2008,FLORIDA,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,51.03,"MCCAIN, JOHN",REPUBLICAN,48.22,Real PCE,Obama 2,Barack Obama,2013-2017,16.23,3.83
2008,FLORIDA,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,51.03,"MCCAIN, JOHN",REPUBLICAN,48.22,Real Per Capita Personal Income,Obama 2,Barack Obama,2013-2017,13.85,3.31
2008,FLORIDA,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,51.03,"MCCAIN, JOHN",REPUBLICAN,48.22,Real Per Capita PCE,Obama 2,Barack Obama,2013-2017,8.64,2.09
2008,FLORIDA,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,51.03,"MCCAIN, JOHN",REPUBLICAN,48.22,Total Employment,Obama 2,Barack Obama,2013-2017,14.79,3.51
2008,FLORIDA,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,51.03,"MCCAIN, JOHN",REPUBLICAN,48.22,Real GDP,Trump,Donald Trump,2017-2021,15.34,3.7
2008,FLORIDA,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,51.03,"MCCAIN, JOHN",REPUBLICAN,48.22,Real Personal Income,Trump,Donald Trump,2017-2021,22.65,5.24
2008,FLORIDA,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,51.03,"MCCAIN, JOHN",REPUBLICAN,48.22,Real PCE,Trump,Donald Trump,2017-2021,16.31,3.95
2008,FLORIDA,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,51.03,"MCCAIN, JOHN",REPUBLICAN,48.22,Real Per Capita Personal Income,Trump,Donald Trump,2017-2021,17.26,4.06
2008,FLORIDA,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,51.03,"MCCAIN, JOHN",REPUBLICAN,48.22,Real Per Capita PCE,Trump,Donald Trump,2017-2021,11.2,2.79
2008,FLORIDA,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,51.03,"MCCAIN, JOHN",REPUBLICAN,48.22,Total Employment,Trump,Donald Trump,2017-2021,11.23,2.72
2008,FLORIDA,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,51.03,"MCCAIN, JOHN",REPUBLICAN,48.22,Real GDP,Biden,Joe Biden,2021-2023,10.44,5.1
2008,FLORIDA,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,51.03,"MCCAIN, JOHN",REPUBLICAN,48.22,Real Personal Income,Biden,Joe Biden,2021-2023,1.21,0.63
2008,FLORIDA,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,51.03,"MCCAIN, JOHN",REPUBLICAN,48.22,Real PCE,Biden,Joe Biden,2021-2023,7.78,3.82
2008,FLORIDA,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,51.03,"MCCAIN, JOHN",REPUBLICAN,48.22,Real Per Capita Personal Income,Biden,Joe Biden,2021-2023,-2.29,-1.12
2008,FLORIDA,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,51.03,"MCCAIN, JOHN",REPUBLICAN,48.22,Real Per Capita PCE,Biden,Joe Biden,2021-2023,4.06,2.01
2008,FLORIDA,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,51.03,"MCCAIN, JOHN",REPUBLICAN,48.22,Total Employment,Biden,Joe Biden,2021-2023,9.66,4.72
2008,GEORGIA,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,52.2,"OBAMA, BARACK H.",DEMOCRAT,46.99,Real GDP,Obama 1,Barack Obama,2009-2013,7.73,1.88
2008,GEORGIA,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,52.2,"OBAMA, BARACK H.",DEMOCRAT,46.99,Real Personal Income,Obama 1,Barack Obama,2009-2013,2.19,0.58
2008,GEORGIA,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,52.2,"OBAMA, BARACK H.",DEMOCRAT,46.99,Real PCE,Obama 1,Barack Obama,2009-2013,3.64,0.92
2008,GEORGIA,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,52.2,"OBAMA, BARACK H.",DEMOCRAT,46.99,Real Per Capita Personal Income,Obama 1,Barack Obama,2009-2013,-1.49,-0.34
2008,GEORGIA,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,52.2,"OBAMA, BARACK H.",DEMOCRAT,46.99,Real Per Capita PCE,Obama 1,Barack Obama,2009-2013,-0.1,-0.0
2008,GEORGIA,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,52.2,"OBAMA, BARACK H.",DEMOCRAT,46.99,Total Employment,Obama 1,Barack Obama,2009-2013,4.77,1.18
2008,GEORGIA,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,52.2,"OBAMA, BARACK H.",DEMOCRAT,46.99,Real GDP,Obama 2,Barack Obama,2013-2017,16.73,3.94
2008,GEORGIA,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,52.2,"OBAMA, BARACK H.",DEMOCRAT,46.99,Real Personal Income,Obama 2,Barack Obama,2013-2017,19.2,4.5
2008,GEORGIA,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,52.2,"OBAMA, BARACK H.",DEMOCRAT,46.99,Real PCE,Obama 2,Barack Obama,2013-2017,14.3,3.4
2008,GEORGIA,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,52.2,"OBAMA, BARACK H.",DEMOCRAT,46.99,Real Per Capita Personal Income,Obama 2,Barack Obama,2013-2017,14.08,3.36
2008,GEORGIA,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,52.2,"OBAMA, BARACK H.",DEMOCRAT,46.99,Real Per Capita PCE,Obama 2,Barack Obama,2013-2017,9.39,2.27
2008,GEORGIA,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,52.2,"OBAMA, BARACK H.",DEMOCRAT,46.99,Total Employment,Obama 2,Barack Obama,2013-2017,11.48,2.75
2008,GEORGIA,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,52.2,"OBAMA, BARACK H.",DEMOCRAT,46.99,Real GDP,Trump,Donald Trump,2017-2021,10.19,2.51
2008,GEORGIA,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,52.2,"OBAMA, BARACK H.",DEMOCRAT,46.99,Real Personal Income,Trump,Donald Trump,2017-2021,18.15,4.26
2008,GEORGIA,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,52.2,"OBAMA, BARACK H.",DEMOCRAT,46.99,Real PCE,Trump,Donald Trump,2017-2021,13.57,3.3
2008,GEORGIA,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,52.2,"OBAMA, BARACK H.",DEMOCRAT,46.99,Real Per Capita Personal Income,Trump,Donald Trump,2017-2021,14.19,3.38
2008,GEORGIA,US PRESIDENT,"MCCAIN, JOHN",REPUBLICAN,52.2,"OBAMA, BARACK H.",DEMOCRAT,46.99,Real Per Capita PCE,Trump,Donald Trump,2017-2021,9.76,2.43
